# OpenSignals Text File Format. Version 1
# {"88:6B:0F:D9:19:8C": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:D9:19:8C", "device connection": "BTH88:6B:0F:D9:19:8C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2026-4-10", "time": "13:54:21.305", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
5	0	0	1	1	519	
6	0	0	1	1	520	
7	0	0	1	1	498	
8	0	0	1	1	501	
9	0	0	1	1	508	
10	0	0	1	1	500	
11	0	0	1	1	496	
12	0	0	1	1	503	
13	0	0	1	1	521	
14	0	0	1	1	518	
15	0	0	1	1	514	
0	0	0	1	1	505	
1	0	0	1	1	506	
2	0	0	1	1	507	
3	0	0	1	1	508	
4	0	0	1	1	512	
5	0	0	1	1	523	
6	0	0	1	1	518	
7	0	0	1	1	513	
8	0	0	1	1	504	
9	0	0	1	1	511	
10	0	0	1	1	511	
11	0	0	1	1	504	
12	0	0	1	1	505	
13	0	0	1	1	517	
14	0	0	1	1	501	
15	0	0	1	1	502	
0	0	0	1	1	508	
1	0	0	1	1	501	
2	0	0	1	1	503	
3	0	0	1	1	499	
4	0	0	1	1	519	
5	0	0	1	1	519	
6	0	0	1	1	518	
7	0	0	1	1	517	
8	0	0	1	1	502	
9	0	0	1	1	497	
10	0	0	1	1	508	
11	0	0	1	1	521	
12	0	0	1	1	511	
13	0	0	1	1	496	
14	0	0	1	1	496	
15	0	0	1	1	510	
0	0	0	1	1	511	
1	0	0	1	1	507	
2	0	0	1	1	512	
3	0	0	1	1	509	
4	0	0	1	1	505	
5	0	0	1	1	505	
6	0	0	1	1	512	
7	0	0	1	1	514	
8	0	0	1	1	507	
9	0	0	1	1	509	
10	0	0	1	1	519	
11	0	0	1	1	508	
12	0	0	1	1	507	
13	0	0	1	1	507	
14	0	0	1	1	513	
15	0	0	1	1	510	
0	0	0	1	1	508	
1	0	0	1	1	515	
2	0	0	1	1	505	
3	0	0	1	1	507	
4	0	0	1	1	509	
5	0	0	1	1	513	
6	0	0	1	1	513	
7	0	0	1	1	500	
8	0	0	1	1	505	
9	0	0	1	1	511	
10	0	0	1	1	518	
11	0	0	1	1	496	
12	0	0	1	1	501	
13	0	0	1	1	504	
14	0	0	1	1	507	
15	0	0	1	1	508	
0	0	0	1	1	508	
1	0	0	1	1	506	
2	0	0	1	1	516	
3	0	0	1	1	519	
4	0	0	1	1	521	
5	0	0	1	1	497	
6	0	0	1	1	501	
7	0	0	1	1	503	
8	0	0	1	1	523	
9	0	0	1	1	521	
10	0	0	1	1	527	
11	0	0	1	1	524	
12	0	0	1	1	505	
13	0	0	1	1	495	
14	0	0	1	1	492	
15	0	0	1	1	504	
0	0	0	1	1	515	
1	0	0	1	1	508	
2	0	0	1	1	499	
3	0	0	1	1	505	
4	0	0	1	1	511	
5	0	0	1	1	504	
6	0	0	1	1	510	
7	0	0	1	1	508	
8	0	0	1	1	508	
9	0	0	1	1	509	
10	0	0	1	1	506	
11	0	0	1	1	518	
12	0	0	1	1	519	
13	0	0	1	1	505	
14	0	0	1	1	515	
15	0	0	1	1	511	
0	0	0	1	1	518	
1	0	0	1	1	523	
2	0	0	1	1	512	
3	0	0	1	1	502	
4	0	0	1	1	498	
5	0	0	1	1	504	
6	0	0	1	1	507	
7	0	0	1	1	508	
8	0	0	1	1	509	
9	0	0	1	1	496	
10	0	0	1	1	496	
11	0	0	1	1	505	
12	0	0	1	1	524	
13	0	0	1	1	513	
14	0	0	1	1	502	
15	0	0	1	1	503	
0	0	0	1	1	515	
1	0	0	1	1	525	
2	0	0	1	1	506	
3	0	0	1	1	499	
4	0	0	1	1	497	
5	0	0	1	1	504	
6	0	0	1	1	510	
7	0	0	1	1	519	
8	0	0	1	1	521	
9	0	0	1	1	518	
10	0	0	1	1	512	
11	0	0	1	1	513	
12	0	0	1	1	505	
13	0	0	1	1	498	
14	0	0	1	1	506	
15	0	0	1	1	519	
0	0	0	1	1	508	
1	0	0	1	1	494	
2	0	0	1	1	499	
3	0	0	1	1	504	
4	0	0	1	1	496	
5	0	0	1	1	522	
6	0	0	1	1	519	
7	0	0	1	1	501	
8	0	0	1	1	499	
9	0	0	1	1	521	
10	0	0	1	1	522	
11	0	0	1	1	515	
12	0	0	1	1	524	
13	0	0	1	1	516	
14	0	0	1	1	505	
15	0	0	1	1	501	
0	0	0	1	1	489	
1	0	0	1	1	492	
2	0	0	1	1	505	
3	0	0	1	1	513	
4	0	0	1	1	510	
5	0	0	1	1	520	
6	0	0	1	1	523	
7	0	0	1	1	516	
8	0	0	1	1	511	
9	0	0	1	1	501	
10	0	0	1	1	496	
11	0	0	1	1	495	
12	0	0	1	1	498	
13	0	0	1	1	504	
14	0	0	1	1	497	
15	0	0	1	1	495	
0	0	0	1	1	523	
1	0	0	1	1	539	
2	0	0	1	1	532	
3	0	0	1	1	502	
4	0	0	1	1	504	
5	0	0	1	1	520	
6	0	0	1	1	497	
7	0	0	1	1	484	
8	0	0	1	1	522	
9	0	0	1	1	519	
10	0	0	1	1	514	
11	0	0	1	1	519	
12	0	0	1	1	519	
13	0	0	1	1	513	
14	0	0	1	1	511	
15	0	0	1	1	491	
0	0	0	1	1	481	
1	0	0	1	1	497	
2	0	0	1	1	503	
3	0	0	1	1	514	
4	0	0	1	1	523	
5	0	0	1	1	502	
6	0	0	1	1	499	
7	0	0	1	1	515	
8	0	0	1	1	546	
9	0	0	1	1	544	
10	0	0	1	1	506	
11	0	0	1	1	474	
12	0	0	1	1	512	
13	0	0	1	1	545	
14	0	0	1	1	526	
15	0	0	1	1	515	
0	0	0	1	1	507	
1	0	0	1	1	481	
2	0	0	1	1	472	
3	0	0	1	1	478	
4	0	0	1	1	497	
5	0	0	1	1	535	
6	0	0	1	1	545	
7	0	0	1	1	530	
8	0	0	1	1	498	
9	0	0	1	1	473	
10	0	0	1	1	505	
11	0	0	1	1	541	
12	0	0	1	1	526	
13	0	0	1	1	497	
14	0	0	1	1	493	
15	0	0	1	1	475	
0	0	0	1	1	502	
1	0	0	1	1	524	
2	0	0	1	1	544	
3	0	0	1	1	516	
4	0	0	1	1	504	
5	0	0	1	1	484	
6	0	0	1	1	506	
7	0	0	1	1	511	
8	0	0	1	1	486	
9	0	0	1	1	505	
10	0	0	1	1	501	
11	0	0	1	1	523	
12	0	0	1	1	543	
13	0	0	1	1	542	
14	0	0	1	1	510	
15	0	0	1	1	507	
0	0	0	1	1	473	
1	0	0	1	1	508	
2	0	0	1	1	505	
3	0	0	1	1	469	
4	0	0	1	1	472	
5	0	0	1	1	496	
6	0	0	1	1	532	
7	0	0	1	1	548	
8	0	0	1	1	521	
9	0	0	1	1	524	
10	0	0	1	1	486	
11	0	0	1	1	487	
12	0	0	1	1	526	
13	0	0	1	1	537	
14	0	0	1	1	545	
15	0	0	1	1	509	
0	0	0	1	1	511	
1	0	0	1	1	492	
2	0	0	1	1	456	
3	0	0	1	1	478	
4	0	0	1	1	532	
5	0	0	1	1	553	
6	0	0	1	1	588	
7	0	0	1	1	481	
8	0	0	1	1	471	
9	0	0	1	1	428	
10	0	0	1	1	430	
11	0	0	1	1	459	
12	0	0	1	1	550	
13	0	0	1	1	553	
14	0	0	1	1	598	
15	0	0	1	1	661	
0	0	0	1	1	555	
1	0	0	1	1	445	
2	0	0	1	1	419	
3	0	0	1	1	344	
4	0	0	1	1	378	
5	0	0	1	1	543	
